state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,
106792,3540,96,7486,36,19,20,3744,0,-2,2,0,46244,132,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,106788,
106802,3556,86,7476,37,10,26,3744,0,5,7,0,46244,136,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,106798,
106812,3586,142,7422,23,8,27,3742,0,15,2,0,46243,132,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,106808,
106822,3586,140,7416,24,6,29,3741,0,-1,3,0,46245,126,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106818,
106832,3584,142,7394,31,8,29,3742,0,-1,5,0,46248,129,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106828,
106842,3580,112,7390,31,14,25,3746,1,-4,0,0,46241,128,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106838,
106852,3524,90,7404,33,21,25,3742,0,-6,5,0,46240,134,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,106848,
106862,3528,88,7406,40,30,22,3743,0,-12,-1,0,46243,137,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106858,
106872,3556,58,7376,40,34,15,3740,0,-12,4,0,46248,138,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106868,
106882,3550,50,7366,38,39,17,3742,-1,-13,2,0,46243,141,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106878,
106892,3548,48,7354,44,44,12,3742,0,0,1,0,46242,143,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106888,
106902,3568,56,7362,50,51,4,3742,0,-1,6,0,46246,138,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,106898,
106912,3588,34,7354,54,61,-4,3741,0,5,0,0,46249,146,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106908,
106922,3584,46,7368,56,61,-9,3743,0,-3,8,0,46242,140,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106918,
106932,3572,28,7420,60,73,-9,3740,0,22,2,0,46238,142,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106928,
106942,3558,40,7418,71,85,-8,3741,0,-5,6,0,46240,137,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106938,
106952,3574,84,7418,80,105,-19,3746,0,-7,4,0,46247,131,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106948,
106962,3490,142,7418,82,114,-24,3744,0,2,-2,0,46243,144,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,106958,
106972,3552,98,7392,75,112,-28,3742,0,3,5,0,46235,133,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,106968,
106982,3532,92,7374,75,109,-18,3741,0,6,2,0,46235,134,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106978,
106992,3580,158,7386,63,116,-22,3742,0,-6,2,0,46243,135,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,106988,
107002,3554,92,7396,62,113,-30,3742,0,-3,2,0,46244,141,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,106998,
107012,3540,112,7390,69,112,-32,3741,0,2,1,0,46236,150,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1438,0,107008,
107022,3502,94,7422,63,103,-28,3743,0,12,8,0,46232,143,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,107018,
107032,3470,120,7414,61,89,-21,3744,0,1,3,0,46238,143,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,107028,
107042,3464,100,7446,58,83,-17,3741,0,-12,7,0,46245,142,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,107038,
107052,3420,120,7440,61,73,-13,3743,0,-5,1,0,46244,140,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,107048,
107062,3454,134,7454,62,62,-4,3743,0,-3,0,0,46239,145,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,107058,
107072,3484,134,7468,60,41,5,3743,0,-3,0,0,46240,130,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,107068,
107082,3458,146,7470,60,44,2,3742,0,2,0,0,46237,139,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,107078,
107092,3506,174,7494,59,39,2,3741,0,0,10,0,46240,130,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1438,0,107088,
107102,3470,152,7476,60,36,-6,3743,0,-4,0,0,46243,142,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,107098,
107112,3460,192,7470,56,35,-10,3741,0,4,1,0,46240,128,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,107108,
107122,3472,176,7438,61,34,-16,3741,0,5,0,0,46241,125,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,107118,
107132,3450,194,7456,45,36,-18,3744,0,14,-1,0,46237,139,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,107128,
107142,3462,184,7432,53,42,-22,3740,0,-1,7,0,46239,134,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,107138,
107152,3474,200,7474,49,42,-19,3740,-1,-16,2,0,46236,120,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,107148,
107162,3472,168,7500,50,43,-23,3744,0,4,2,0,46242,122,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,107158,
107172,3430,160,7452,47,38,-13,3741,0,4,2,0,46249,131,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,107168,
107182,3394,148,7438,46,37,-16,3741,0,3,1,0,46246,147,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1438,0,107178,
